OrderID,Date,CustomerID,Product,Quantity,UnitPrice,ShippingAddress,TrackingNumber,ItemsInCart,CouponCode,TotalPrice,Has_Coupon,Order_Month,Avg_Item_Cart_Price,PaymentMethod_Credit Card,PaymentMethod_Debit Card,PaymentMethod_Gift Card,PaymentMethod_Online,OrderStatus_Delivered,OrderStatus_Pending,OrderStatus_Returned,OrderStatus_Shipped,ReferralSource_Facebook,ReferralSource_Google,ReferralSource_Instagram,ReferralSource_Referral
ORD200627,2023-08-06,C53334,Chair,3,498.68,879 Main St,TRK31724421,4,FREESHIP,1496.04,1,8,374.0090649773376,False,False,False,True,False,False,True,False,False,False,False,False
ORD200628,2023-03-26,C18717,Printer,5,558.63,861 Main St,TRK58568806,8,FREESHIP,2793.15,1,3,349.1433135708581,False,False,False,False,False,True,False,False,False,False,False,True
ORD200629,2023-07-07,C50137,Phone,3,19.73,840 Main St,TRK91836131,3,,59.19,0,7,19.729934233552555,False,False,False,True,False,True,False,False,False,False,False,True
ORD200630,2023-06-23,C51481,Monitor,5,248.84,140 Main St,TRK33437701,10,,1244.2,0,6,124.41987558012443,False,True,False,False,False,False,False,False,False,False,True,False
ORD200631,2024-08-31,C99128,Chair,3,46.11,360 Main St,TRK32426808,5,WINTER15,138.33,1,8,27.66594466811067,False,False,True,False,False,False,True,False,False,False,False,True
ORD200632,2023-05-02,C67260,Laptop,5,678.16,463 Main St,TRK38229104,7,WINTER15,3330.4075,1,5,475.77182032597096,False,False,True,False,True,False,False,False,True,False,False,False
ORD200633,2024-04-10,C79533,Laptop,5,601.72,921 Main St,TRK54711422,5,WINTER15,3008.6,1,4,601.7187965624069,False,False,True,False,False,False,False,False,False,False,True,False
ORD200634,2024-04-25,C66906,Printer,2,259.32,117 Main St,TRK31633755,2,WINTER15,518.64,1,4,259.31870340648294,False,False,True,False,True,False,False,False,False,False,False,True
ORD200635,2023-12-13,C12818,Chair,3,63.68,434 Main St,TRK40879983,6,,191.04,0,12,31.83994693342178,False,False,False,False,False,False,True,False,True,False,False,False
ORD200636,2023-10-05,C60384,Laptop,4,371.07,336 Main St,TRK92080037,7,WINTER15,1484.28,1,10,212.03969708614702,False,False,False,False,False,False,False,False,True,False,False,False
ORD200637,2024-09-29,C92294,Chair,4,306.35,784 Main St,TRK23585765,7,WINTER15,1225.4,1,9,175.05689277586748,False,False,True,False,False,False,False,True,False,False,False,True
ORD200638,2023-10-15,C66840,Tablet,4,578.27,547 Main St,TRK76929637,9,WINTER15,2313.08,1,10,257.0086033237741,False,False,False,True,True,False,False,False,False,False,False,False
ORD200639,2023-01-20,C22534,Chair,1,529.19,391 Main St,TRK17415798,5,,529.19,0,1,105.83778832442337,False,False,False,False,False,False,False,False,False,False,False,True
ORD200640,2024-02-27,C46509,Chair,2,587.49,647 Main St,TRK24241664,6,SAVE10,1174.98,1,2,195.82967361721066,False,False,True,False,False,False,True,False,False,False,False,True
ORD200641,2024-06-30,C71680,Printer,4,567.57,814 Main St,TRK47386650,9,WINTER15,2270.28,1,6,252.2530530521633,False,True,False,False,False,True,False,False,False,True,False,False
ORD200642,2024-04-29,C15063,Chair,5,85.22,527 Main St,TRK10329390,7,FREESHIP,426.1,1,4,60.87134161236913,True,False,False,False,False,False,False,False,False,False,False,False
ORD200643,2024-08-26,C77122,Laptop,1,438.37,647 Main St,TRK75814880,4,SAVE10,438.37,1,8,109.59222601943496,False,False,False,False,False,False,False,False,False,False,False,True
ORD200644,2023-11-15,C86524,Chair,2,366.23,961 Main St,TRK62490506,2,WINTER15,732.46,1,11,366.2281688591557,False,False,False,False,False,False,False,True,False,False,False,False
ORD200645,2023-01-02,C82990,Laptop,2,150.05,727 Main St,TRK68574801,4,SAVE10,300.1,1,1,75.02481243796892,True,False,False,False,False,False,False,False,True,False,False,False
ORD200646,2023-10-27,C98761,Chair,4,498.51,804 Main St,TRK43262630,4,SAVE10,1994.04,1,10,498.5087537281157,False,True,False,False,False,False,False,True,False,True,False,False
ORD200647,2025-04-24,C54409,Desk,3,339.39,667 Main St,TRK67671316,7,FREESHIP,1018.17,1,4,145.45264935335805,False,False,False,False,False,False,True,False,False,True,False,False
ORD200648,2025-01-18,C89674,Monitor,2,575.83,182 Main St,TRK45902512,3,WINTER15,1151.66,1,1,383.88538704870984,False,False,False,True,True,False,False,False,False,False,False,True
ORD200649,2023-12-23,C45899,Monitor,2,642.98,153 Main St,TRK32932093,7,FREESHIP,1285.96,1,12,183.70830898813003,False,True,False,False,False,False,True,False,False,False,False,False
ORD200650,2023-05-18,C74499,Desk,2,372.23,518 Main St,TRK93767278,7,SAVE10,744.46,1,5,106.35127664103338,False,False,True,False,True,False,False,False,False,False,False,False
ORD200651,2024-11-12,C81192,Chair,3,646.34,429 Main St,TRK76931118,5,,1939.02,0,11,387.80322439355126,False,True,False,False,False,True,False,False,False,True,False,False
ORD200652,2024-06-05,C71473,Chair,5,341.84,328 Main St,TRK94857335,8,FREESHIP,1709.2,1,6,213.64973293783385,False,False,False,True,False,False,False,True,False,False,True,False
ORD200653,2024-02-25,C59338,Printer,3,690.3,747 Main St,TRK12902764,6,WINTER15,2070.9,1,2,345.14942475095876,True,False,False,False,False,False,False,True,False,True,False,False
ORD200654,2023-06-12,C62661,Tablet,3,382.37,863 Main St,TRK25748100,8,,1147.11,0,6,143.38857076428653,False,True,False,False,False,False,True,False,False,False,True,False
ORD200655,2023-03-14,C22101,Chair,2,132.6,262 Main St,TRK70711522,4,WINTER15,265.2,1,3,66.29983425041438,False,True,False,False,False,False,False,False,False,False,False,False
ORD200656,2024-01-18,C51404,Monitor,2,189.06,835 Main St,TRK85682500,7,SAVE10,378.12,1,1,54.01706568990616,False,False,True,False,False,False,False,True,True,False,False,False
ORD200657,2023-12-24,C19384,Tablet,4,87.79,532 Main St,TRK33207064,6,FREESHIP,351.16,1,12,58.52656912238481,False,False,False,False,False,False,False,False,False,False,True,False
ORD200658,2025-04-18,C86864,Printer,2,46.36,670 Main St,TRK15323191,4,SAVE10,92.72,1,4,23.179942050144877,False,False,True,False,False,False,True,False,False,True,False,False
ORD200659,2024-10-26,C24301,Phone,2,642.04,964 Main St,TRK55000075,4,WINTER15,1284.08,1,10,321.0191974520064,False,False,True,False,True,False,False,False,False,False,False,False
ORD200660,2024-10-19,C43842,Chair,2,651.57,933 Main St,TRK54084424,7,WINTER15,1303.14,1,10,186.1625911962983,False,True,False,False,False,False,False,True,True,False,False,False
ORD200661,2025-02-28,C63657,Tablet,3,424.89,116 Main St,TRK86378984,6,FREESHIP,1274.67,1,2,212.44464592559015,False,True,False,False,False,False,False,False,False,True,False,False
ORD200662,2023-01-28,C98332,Laptop,3,438.89,985 Main St,TRK85744797,3,,1316.67,0,1,438.8885370382099,False,False,False,False,False,False,True,False,True,False,False,False
ORD200663,2024-04-15,C59774,Monitor,1,72.6,941 Main St,TRK87635135,6,FREESHIP,72.6,1,4,12.099979833366945,False,True,False,False,False,False,False,False,False,False,True,False
ORD200664,2024-12-19,C14847,Laptop,4,194.75,188 Main St,TRK46492755,5,,779.0,0,12,155.7996884006232,False,False,False,False,False,False,False,True,True,False,False,False
ORD200665,2023-05-02,C83653,Tablet,4,231.26,253 Main St,TRK32619935,6,WINTER15,925.04,1,5,154.17307637820605,False,False,False,True,False,False,False,True,False,True,False,False
ORD200666,2024-08-31,C35711,Monitor,4,327.12,788 Main St,TRK45281495,4,,1308.48,0,8,327.11918220204456,True,False,False,False,False,False,False,False,False,False,False,False
ORD200667,2023-05-03,C10477,Laptop,1,466.42,172 Main St,TRK41505339,5,SAVE10,466.42,1,5,93.28381343237315,False,False,True,False,False,True,False,False,False,False,False,False
ORD200668,2024-07-05,C61257,Monitor,2,253.67,981 Main St,TRK25226070,3,WINTER15,507.34,1,7,169.11276962410125,False,False,False,False,False,False,True,False,True,False,False,False
ORD200669,2023-02-05,C60547,Desk,1,257.0,812 Main St,TRK65694249,5,,257.0,0,2,51.3998972002056,False,True,False,False,False,False,False,False,False,False,False,True
ORD200670,2024-04-18,C14576,Desk,4,539.2,747 Main St,TRK21637540,8,FREESHIP,2156.8,1,4,269.5996630004213,True,False,False,False,False,True,False,False,False,True,False,False
ORD200671,2023-06-15,C49282,Chair,5,50.74,737 Main St,TRK88653901,7,WINTER15,253.7,1,6,36.24280536742091,False,False,True,False,False,False,False,False,False,True,False,False
ORD200672,2023-05-09,C14017,Phone,2,624.16,984 Main St,TRK71009446,2,SAVE10,1248.32,1,5,624.1568792156039,False,True,False,False,False,False,False,True,False,False,True,False
ORD200673,2023-02-21,C46504,Tablet,2,372.92,131 Main St,TRK95024356,7,SAVE10,745.84,1,2,106.54841921654399,True,False,False,False,True,False,False,False,False,False,False,False
ORD200674,2024-01-09,C56928,Laptop,4,358.75,860 Main St,TRK57792939,9,SAVE10,1435.0,1,1,159.44426728414746,False,False,True,False,True,False,False,False,True,False,False,False
ORD200675,2024-08-06,C97749,Desk,3,342.02,906 Main St,TRK90233116,5,,1026.06,0,8,205.21158957682084,False,True,False,False,False,True,False,False,False,False,False,False
ORD200676,2025-06-23,C90431,Laptop,2,422.34,985 Main St,TRK44151723,4,FREESHIP,844.68,1,6,211.1694720763198,True,False,False,False,False,False,False,False,False,False,True,False
ORD200677,2025-04-03,C56722,Tablet,5,22.07,179 Main St,TRK78778569,7,FREESHIP,110.35,1,4,15.764263193909724,False,False,False,True,False,False,False,False,False,False,True,False
ORD200678,2024-11-24,C40863,Chair,3,163.13,457 Main St,TRK20553345,5,WINTER15,489.39,1,11,97.87780424439151,False,False,True,False,False,False,False,True,True,False,False,False
ORD200679,2023-02-02,C40798,Tablet,3,360.66,304 Main St,TRK66106697,5,FREESHIP,1081.98,1,2,216.3955672088656,False,False,False,True,False,False,True,False,False,False,True,False
ORD200680,2023-08-27,C16702,Monitor,3,463.39,694 Main St,TRK16953491,3,,1390.17,0,8,463.38845537181544,True,False,False,False,False,False,True,False,True,False,False,False
ORD200681,2024-01-30,C38262,Tablet,1,155.27,548 Main St,TRK47300502,6,,155.27,0,1,25.878290202849666,False,True,False,False,False,False,False,True,False,False,False,False
ORD200682,2023-07-23,C50274,Monitor,3,509.42,449 Main St,TRK91729086,5,FREESHIP,1528.26,1,7,305.6513886972226,True,False,False,False,False,False,False,False,False,True,False,False
ORD200683,2025-05-18,C91591,Desk,4,652.48,887 Main St,TRK23554043,5,FREESHIP,2609.92,1,5,521.982956034088,False,False,False,False,False,True,False,False,False,False,True,False
ORD200684,2024-09-22,C96583,Printer,4,34.84,288 Main St,TRK64353241,8,,139.36,0,9,17.419978225027222,True,False,False,False,False,False,False,True,False,False,False,False
ORD200685,2025-02-07,C64579,Desk,1,234.37,638 Main St,TRK10276565,5,FREESHIP,234.37,1,2,46.8739062521875,False,True,False,False,False,False,False,True,False,False,False,False
ORD200686,2023-10-09,C41903,Desk,3,53.6,525 Main St,TRK59112382,4,WINTER15,160.8,1,10,40.199899500251256,False,False,False,False,False,True,False,False,True,False,False,False
ORD200687,2023-09-13,C19742,Tablet,1,332.09,408 Main St,TRK68845230,5,FREESHIP,332.09,1,9,66.41786716426567,False,False,True,False,False,False,True,False,False,False,True,False
ORD200688,2024-03-06,C20077,Monitor,4,593.22,154 Main St,TRK36415742,8,WINTER15,2372.88,1,3,296.6096292379635,True,False,False,False,False,False,False,False,True,False,False,False
ORD200689,2023-08-29,C13186,Tablet,2,444.84,787 Main St,TRK56967415,7,,889.68,0,8,127.0969612900553,False,False,False,True,False,False,False,True,True,False,False,False
ORD200690,2024-07-12,C29318,Monitor,1,24.48,128 Main St,TRK88666721,1,,24.48,0,7,24.479755202447976,False,False,True,False,False,False,True,False,False,False,True,False
ORD200691,2024-11-24,C36137,Laptop,3,239.08,396 Main St,TRK57376416,8,,717.24,0,11,89.65488793139009,False,False,False,False,False,False,False,True,False,True,False,False
ORD200692,2023-01-23,C25534,Desk,5,196.84,319 Main St,TRK68347402,5,WINTER15,984.2,1,1,196.8396063207874,True,False,False,False,True,False,False,False,False,False,True,False
ORD200693,2025-03-12,C62070,Monitor,1,176.58,674 Main St,TRK10267127,4,,176.58,0,3,44.14488963777591,False,True,False,False,False,False,True,False,False,False,False,True
ORD200694,2023-10-02,C92049,Printer,4,666.52,619 Main St,TRK32287092,8,FREESHIP,2666.08,1,10,333.2595834255207,False,False,False,False,False,False,False,True,False,False,False,False
ORD200695,2024-11-23,C52604,Printer,5,101.3,553 Main St,TRK48839788,7,FREESHIP,506.5,1,11,72.35703948994359,False,False,False,True,False,False,False,True,False,False,False,False
ORD200696,2023-07-02,C22429,Chair,4,151.2,965 Main St,TRK38572927,9,WINTER15,604.8,1,7,67.19992533341629,False,False,True,False,False,True,False,False,True,False,False,False
ORD200697,2025-02-04,C27430,Printer,5,94.85,788 Main St,TRK45025840,6,WINTER15,474.25,1,2,79.04153493077511,False,False,False,False,False,False,False,True,False,False,False,False
ORD200698,2023-01-04,C44366,Laptop,2,388.22,169 Main St,TRK48658394,2,WINTER15,776.44,1,1,388.21805890970546,False,False,False,False,True,False,False,False,False,False,True,False
ORD200699,2023-11-13,C36813,Laptop,3,614.15,897 Main St,TRK84088900,3,,1842.45,0,11,614.1479528401572,False,False,True,False,False,False,False,False,True,False,False,False
ORD200700,2024-09-25,C40201,Laptop,2,92.91,555 Main St,TRK30198779,3,WINTER15,185.82,1,9,61.93979353402155,False,False,False,False,False,False,True,False,False,False,True,False
ORD200701,2024-06-23,C75456,Monitor,3,92.22,115 Main St,TRK90519490,5,FREESHIP,276.66,1,6,55.33188933622134,True,False,False,False,True,False,False,False,False,False,False,False
ORD200702,2024-06-09,C33315,Printer,3,562.55,154 Main St,TRK43589369,6,,1687.65,0,6,281.2745312091147,False,True,False,False,False,False,True,False,False,False,False,False
ORD200703,2023-03-22,C89336,Desk,1,92.79,799 Main St,TRK47665103,3,WINTER15,92.79,1,3,30.929896900343667,False,False,False,False,False,True,False,False,False,False,False,False
ORD200704,2023-06-03,C96034,Desk,4,30.27,819 Main St,TRK87261034,9,FREESHIP,121.08,1,6,13.453318385201795,False,False,False,True,True,False,False,False,False,True,False,False
ORD200705,2025-03-30,C50114,Monitor,2,49.08,420 Main St,TRK20214786,7,FREESHIP,98.16,1,3,14.0228371102327,False,True,False,False,False,False,True,False,False,False,True,False
ORD200706,2025-03-02,C85330,Desk,5,228.09,969 Main St,TRK97693301,9,FREESHIP,1140.45,1,3,126.71652587052682,False,False,True,False,False,False,True,False,True,False,False,False
ORD200707,2024-11-01,C31761,Chair,4,650.04,989 Main St,TRK17628852,6,SAVE10,2600.16,1,11,433.3592777345371,False,False,True,False,False,False,False,False,True,False,False,False
ORD200708,2025-03-04,C25268,Printer,1,665.11,788 Main St,TRK20481215,3,FREESHIP,665.11,1,3,221.70259432468558,False,False,False,False,False,True,False,False,False,False,True,False
ORD200709,2024-12-07,C17132,Desk,1,386.03,855 Main St,TRK37504692,4,FREESHIP,386.03,1,12,96.50725873185317,False,False,False,True,False,True,False,False,False,True,False,False
ORD200710,2024-07-22,C48790,Laptop,5,21.54,113 Main St,TRK19086608,10,,107.7,0,7,10.76998923001077,False,False,True,False,False,False,True,False,False,True,False,False
ORD200711,2024-07-04,C61070,Tablet,2,475.78,632 Main St,TRK90764894,2,WINTER15,951.56,1,7,475.7776211118944,False,False,False,True,False,False,False,True,False,True,False,False
ORD200712,2024-01-09,C56969,Tablet,2,68.4,993 Main St,TRK10513339,7,FREESHIP,136.8,1,1,19.542829224529683,False,False,True,False,False,True,False,False,False,False,False,False
ORD200713,2025-06-21,C65056,Tablet,4,532.49,638 Main St,TRK31705278,6,SAVE10,2129.96,1,6,354.9927416787639,False,False,False,True,False,False,False,False,True,False,False,False
ORD200714,2023-04-21,C84888,Laptop,1,51.73,278 Main St,TRK23612847,1,FREESHIP,51.73,1,4,51.72948270517294,False,True,False,False,False,True,False,False,True,False,False,False
ORD200715,2024-07-26,C68266,Printer,3,653.63,281 Main St,TRK96161062,7,FREESHIP,1960.89,1,7,280.1267426760819,False,False,False,True,True,False,False,False,False,False,False,False
ORD200716,2024-06-13,C84115,Chair,3,454.29,891 Main St,TRK25466842,4,WINTER15,1362.87,1,6,340.71664820837947,True,False,False,False,False,True,False,False,False,True,False,False
ORD200717,2023-10-16,C50087,Chair,3,122.11,707 Main St,TRK31143760,4,WINTER15,366.33,1,10,91.5822710443224,False,False,False,True,True,False,False,False,False,False,False,False
ORD200718,2023-04-08,C16790,Laptop,4,64.74,718 Main St,TRK91791367,8,SAVE10,258.96,1,4,32.36995953755058,False,False,True,False,False,False,False,False,False,True,False,False
ORD200719,2024-01-21,C46920,Laptop,2,681.06,703 Main St,TRK86403837,3,FREESHIP,1362.12,1,1,454.03848653837815,False,True,False,False,False,False,False,True,True,False,False,False
ORD200720,2023-09-21,C12740,Desk,5,128.95,305 Main St,TRK98506513,10,FREESHIP,644.75,1,9,64.47493552506448,False,False,False,False,False,True,False,False,False,False,True,False
ORD200721,2024-03-18,C46557,Desk,2,118.59,890 Main St,TRK56110689,2,,237.18,0,3,118.58940705296473,True,False,False,False,True,False,False,False,False,False,False,False
ORD200722,2024-11-15,C58156,Printer,1,95.1,516 Main St,TRK49719458,1,WINTER15,95.1,1,11,95.0990490095099,False,False,True,False,False,True,False,False,False,False,True,False
ORD200723,2023-12-09,C14455,Desk,3,54.95,385 Main St,TRK50933724,8,SAVE10,164.85,1,12,20.606224242219696,False,False,False,False,False,False,True,False,False,False,False,True
ORD200724,2024-10-18,C63150,Printer,3,136.97,326 Main St,TRK19348078,4,FREESHIP,410.91,1,10,102.72724318189206,True,False,False,False,False,False,True,False,False,False,False,True
ORD200725,2023-03-12,C95269,Chair,2,194.85,372 Main St,TRK45670926,5,,389.7,0,3,77.93984412031176,False,False,True,False,False,False,True,False,False,False,False,True
ORD200726,2024-10-25,C18105,Laptop,4,583.02,338 Main St,TRK94006117,4,FREESHIP,2332.08,1,10,583.0185424536439,False,False,False,True,True,False,False,False,True,False,False,False
ORD200727,2024-09-29,C29063,Chair,5,95.75,379 Main St,TRK92745947,8,SAVE10,478.75,1,9,59.84367519540601,False,False,False,True,False,False,False,True,False,False,True,False
ORD200728,2024-07-29,C10154,Desk,4,325.76,827 Main St,TRK79793300,8,WINTER15,1303.04,1,7,162.8797964002545,False,False,True,False,False,False,False,True,False,False,False,False
ORD200729,2023-09-08,C36997,Phone,4,186.41,819 Main St,TRK92794872,6,SAVE10,745.64,1,9,124.27312621145632,False,False,True,False,False,True,False,False,False,True,False,False
ORD200730,2025-02-22,C77357,Phone,1,474.6,407 Main St,TRK91943923,4,SAVE10,474.6,1,2,118.64970337574158,False,True,False,False,True,False,False,False,False,False,False,False
ORD200731,2024-06-07,C71310,Printer,5,584.46,308 Main St,TRK48292586,8,,2922.3,0,6,365.2870433911958,True,False,False,False,False,False,True,False,False,False,False,False
ORD200732,2025-03-07,C80987,Laptop,1,132.05,787 Main St,TRK42187776,2,,132.05,0,3,66.02466987665062,False,False,False,True,True,False,False,False,False,True,False,False
ORD200733,2023-12-04,C90757,Tablet,4,494.84,694 Main St,TRK87991608,8,SAVE10,1979.36,1,12,247.4196907253866,False,False,False,False,False,False,True,False,False,False,False,False
ORD200734,2024-01-23,C51898,Printer,4,224.61,630 Main St,TRK19767885,6,WINTER15,898.44,1,1,149.7397504337493,True,False,False,False,False,False,True,False,True,False,False,False
ORD200735,2024-06-28,C94508,Monitor,4,44.07,359 Main St,TRK13443264,6,,176.28,0,6,29.379951033414947,False,True,False,False,False,True,False,False,False,False,False,False
ORD200736,2024-02-09,C59441,Monitor,5,418.53,696 Main St,TRK66186874,6,FREESHIP,2092.65,1,2,348.7744187093022,True,False,False,False,False,True,False,False,False,True,False,False
ORD200737,2024-01-03,C91029,Phone,4,532.87,972 Main St,TRK25501930,9,FREESHIP,2131.48,1,1,236.8308479657245,False,False,False,False,False,True,False,False,False,False,True,False
ORD200738,2025-06-04,C96261,Phone,2,485.37,264 Main St,TRK44998396,5,SAVE10,970.74,1,6,194.1476117047766,True,False,False,False,False,False,False,True,False,False,False,False
ORD200739,2024-06-13,C35123,Phone,4,386.73,513 Main St,TRK58979275,4,SAVE10,1546.92,1,6,386.72903317741714,False,False,False,False,True,False,False,False,True,False,False,False
ORD200740,2024-07-20,C10892,Desk,2,377.47,433 Main St,TRK76154554,7,,754.94,0,7,107.84841735940378,False,False,False,False,False,True,False,False,False,True,False,False
ORD200741,2025-01-23,C99683,Monitor,5,332.64,945 Main St,TRK87305883,10,,1663.2,0,1,166.31983368016634,False,False,True,False,True,False,False,False,False,False,False,True
ORD200742,2024-11-30,C41974,Laptop,3,699.93,726 Main St,TRK48051468,7,SAVE10,2099.79,1,11,299.96957147204074,False,False,False,False,False,False,True,False,False,True,False,False
ORD200743,2024-09-30,C23978,Monitor,1,576.35,549 Main St,TRK87090813,1,WINTER15,576.35,1,9,576.3442365576344,False,False,True,False,False,False,True,False,False,False,True,False
ORD200744,2024-06-12,C10642,Tablet,2,461.37,200 Main St,TRK98725693,5,SAVE10,922.74,1,6,184.5476309047382,False,False,False,False,True,False,False,False,False,True,False,False
ORD200745,2023-03-02,C73813,Printer,4,111.3,364 Main St,TRK89906749,7,FREESHIP,445.2,1,3,63.59990914298694,False,True,False,False,False,True,False,False,False,False,False,False
ORD200746,2025-02-24,C32183,Desk,3,661.89,551 Main St,TRK76287027,6,WINTER15,1985.67,1,2,330.94444842591935,False,False,False,True,False,False,False,False,False,False,False,True
ORD200747,2025-03-12,C54277,Tablet,2,259.58,940 Main St,TRK26500181,7,FREESHIP,519.16,1,3,74.16560833484523,False,True,False,False,True,False,False,False,False,False,True,False
ORD200748,2024-07-15,C56553,Tablet,3,70.81,249 Main St,TRK37667360,8,FREESHIP,212.43,1,7,26.55371680785399,True,False,False,False,False,False,False,True,False,False,False,True
ORD200749,2025-04-13,C17551,Laptop,1,518.39,997 Main St,TRK88797170,4,FREESHIP,518.39,1,4,129.59717600706,False,True,False,False,False,True,False,False,False,False,True,False
ORD200750,2023-01-14,C14737,Tablet,4,145.41,637 Main St,TRK10295115,7,FREESHIP,581.64,1,1,83.09130986955734,True,False,False,False,False,False,True,False,False,False,False,False
ORD200751,2023-01-24,C35168,Tablet,2,599.86,455 Main St,TRK76960854,7,FREESHIP,1199.72,1,1,171.3883265881049,False,False,True,False,False,True,False,False,True,False,False,False
ORD200752,2024-10-03,C82217,Phone,4,429.37,299 Main St,TRK33305694,8,FREESHIP,1717.48,1,10,214.68473164408545,True,False,False,False,True,False,False,False,False,True,False,False
ORD200753,2024-04-24,C42270,Phone,2,241.49,864 Main St,TRK72697796,7,FREESHIP,482.98,1,4,68.99704428993674,False,True,False,False,False,False,True,False,False,False,True,False
ORD200754,2025-05-31,C48846,Printer,2,452.05,983 Main St,TRK52804097,3,WINTER15,904.1,1,5,301.3656621144596,True,False,False,False,False,False,True,False,False,False,False,False
ORD200755,2023-06-13,C54160,Desk,3,336.71,658 Main St,TRK60515972,4,,1010.13,0,6,252.53186867032835,True,False,False,False,False,True,False,False,False,False,False,False
ORD200756,2024-06-27,C14080,Phone,1,283.69,202 Main St,TRK93163682,6,,283.69,0,6,47.28158786402023,False,False,True,False,False,False,False,True,False,True,False,False
ORD200757,2024-02-22,C81074,Desk,1,157.72,597 Main St,TRK91105190,2,FREESHIP,157.72,1,2,78.85960570197149,False,True,False,False,True,False,False,False,False,True,False,False
ORD200758,2023-03-26,C69021,Tablet,3,624.84,917 Main St,TRK57148510,8,WINTER15,1874.52,1,3,234.3147071066161,True,False,False,False,False,False,False,False,True,False,False,False
ORD200759,2023-07-24,C96283,Desk,3,308.01,366 Main St,TRK91784124,3,FREESHIP,924.03,1,7,308.0089733034223,False,False,False,False,False,True,False,False,True,False,False,False
ORD200760,2025-02-18,C96636,Desk,1,39.56,283 Main St,TRK73324346,5,,39.56,0,2,7.911984176031649,False,True,False,False,False,False,False,False,False,True,False,False
ORD200761,2023-06-02,C37235,Desk,4,37.76,217 Main St,TRK67789367,7,,151.04,0,6,21.577112032697094,False,True,False,False,True,False,False,False,False,True,False,False
ORD200762,2024-09-17,C12444,Phone,3,76.96,611 Main St,TRK97621403,8,FREESHIP,230.88,1,9,28.859963925045093,False,False,False,False,False,False,True,False,False,False,False,False
ORD200763,2023-04-06,C79142,Laptop,1,569.96,533 Main St,TRK30915955,4,FREESHIP,569.96,1,4,142.48964377589058,False,False,False,True,True,False,False,False,False,False,False,False
ORD200764,2024-03-10,C35983,Laptop,5,627.43,806 Main St,TRK14016163,10,FREESHIP,3137.15,1,3,313.71468628531375,True,False,False,False,False,False,False,False,False,False,False,False
ORD200765,2023-10-06,C36150,Laptop,2,534.91,281 Main St,TRK96249043,5,SAVE10,1069.82,1,10,213.96357207285587,False,True,False,False,False,False,True,False,False,True,False,False
ORD200766,2023-01-22,C91454,Printer,2,278.88,494 Main St,TRK99985340,3,FREESHIP,557.76,1,1,185.91938026873243,False,True,False,False,False,True,False,False,False,False,False,True
ORD200767,2025-04-18,C19368,Tablet,2,323.22,517 Main St,TRK80436037,7,,646.44,0,4,92.3484395022293,True,False,False,False,True,False,False,False,False,False,True,False
ORD200768,2023-09-04,C35987,Tablet,5,653.46,165 Main St,TRK28918815,9,WINTER15,3267.3,1,9,363.03292996341116,False,False,False,False,False,False,False,False,False,False,False,False
ORD200769,2023-07-06,C13366,Printer,4,678.55,568 Main St,TRK98691410,5,,2714.2,0,7,542.8389143221714,False,False,False,False,True,False,False,False,False,False,False,False
ORD200770,2024-02-11,C72166,Desk,1,314.38,227 Main St,TRK67733444,6,,314.38,0,2,52.39657933903444,False,False,False,True,False,False,True,False,False,True,False,False
ORD200771,2024-06-12,C20357,Phone,3,692.44,272 Main St,TRK82236408,8,FREESHIP,2077.32,1,6,259.66467541915574,False,True,False,False,False,False,False,False,False,True,False,False
ORD200772,2024-07-28,C33802,Monitor,1,604.87,461 Main St,TRK25799478,4,,604.87,0,7,151.21712195719513,False,False,False,True,True,False,False,False,False,False,True,False
ORD200773,2025-06-28,C99205,Phone,2,512.33,415 Main St,TRK48904015,7,,1024.66,0,6,146.37979088601304,False,False,False,False,False,False,False,False,True,False,False,False
ORD200774,2025-04-15,C29701,Chair,3,20.54,257 Main St,TRK42266846,3,FREESHIP,61.62,1,4,20.539931533561553,True,False,False,False,False,False,False,False,False,False,True,False
ORD200775,2023-03-04,C73941,Phone,2,625.22,569 Main St,TRK22051900,5,,1250.44,0,3,250.08749982500038,False,False,False,True,False,False,False,False,False,True,False,False
ORD200776,2023-08-21,C69168,Tablet,1,21.19,482 Main St,TRK10446197,5,WINTER15,21.19,1,8,4.237991524016953,False,False,False,False,False,False,True,False,False,True,False,False
ORD200777,2025-03-21,C66116,Chair,5,64.49,633 Main St,TRK41967983,7,,322.45,0,3,46.06421990825727,False,False,False,True,False,False,False,False,True,False,False,False
ORD200778,2023-04-28,C85059,Laptop,4,246.85,316 Main St,TRK56503740,8,WINTER15,987.4,1,4,123.42484571894285,True,False,False,False,False,False,False,True,False,True,False,False
ORD200779,2023-12-01,C18076,Phone,3,588.74,751 Main St,TRK26661705,8,FREESHIP,1766.22,1,12,220.77722402847,False,True,False,False,False,True,False,False,False,False,False,False
ORD200780,2024-03-31,C41284,Laptop,4,184.48,661 Main St,TRK73613128,4,WINTER15,737.92,1,3,184.479538801153,False,False,False,True,False,False,False,False,False,True,False,False
ORD200781,2024-01-10,C43524,Phone,5,524.26,934 Main St,TRK51479426,5,FREESHIP,2621.3,1,1,524.2589514820971,False,False,True,False,True,False,False,False,False,False,False,True
ORD200782,2024-08-11,C58063,Monitor,2,493.63,167 Main St,TRK50548869,6,SAVE10,987.26,1,8,164.5430590949015,False,False,False,True,False,False,True,False,False,False,False,True
